epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201401,26,0,21.4937796583851,24.6202425465838,28.7674149844721,1.14107065217391,7.09682010869565,22.8970929347826,0.950162189440994,0.951773136645963,0.953074145962733,55.311365295031,76.3135101708075,93.3405514751553,7.27363532608696,7
201402,26,0,21.6771906832298,24.8798760093168,28.9755527950311,0.856618478260869,5.4276652173913,16.3397211956522,0.95121498447205,0.95263850931677,0.954324456521739,55.7882892080745,75.5472659937888,92.4322097049689,7.29836211180124,7
201403,26,0,21.6559094720497,24.4704354813665,28.5098950310559,0.65155597826087,11.2774510869565,35.1796929347826,0.950962189440994,0.952547903726708,0.954071739130435,59.0617182453416,78.309109704969,92.933935326087,6.85398555900621,7
201404,26,0,21.869814363354,25.0933218944099,29.2468625,1.8262375,8.85345489130435,20.9359141304348,0.949166381987578,0.950805046583851,0.952409161490683,56.8431349378882,75.6842613354037,91.9681306677018,7.37704813664596,7
201405,26,0,22.2138315217391,25.8573743012422,30.3897815217391,0.601605434782609,4.22453804347826,10.6241820652174,0.95044301242236,0.952016614906832,0.953437034161491,49.6819850931677,71.3544162267081,90.3633964285714,8.17595,7
201406,26,0,22.3572397515528,25.4319667701863,29.5652791149068,1.81027880434783,8.59719891304348,22.0194304347826,0.948818944099379,0.950460791925466,0.952172593167702,55.3401064440994,75.3977095496895,91.9443785714286,7.20803936335404,7
201407,26,0,22.5565307453416,25.8824548136646,30.2411729813665,0.624709782608696,5.86301739130435,17.6325070652174,0.950262655279503,0.952104580745342,0.953747282608696,52.1584545031056,72.7066169254658,90.1791828416149,7.68464223602484,7
201408,26,0,22.869937189441,26.1390594720497,30.4680561335404,0.797972282608696,6.65972282608696,20.1643951086957,0.949423680124224,0.951172670807453,0.952914052795031,54.4991611024845,74.1288172360248,90.8679188664596,7.59811894409938,7
201409,26,0,22.774424068323,27.1106889751553,32.3672922360248,0.134908695652174,1.13333695652174,3.63855054347826,0.949188276397516,0.95115799689441,0.953017391304348,41.4634163043478,66.8964861801242,90.2447955745342,9.59286816770186,7
201410,26,0,23.2201493012422,27.5812824534162,32.9847927795031,0.0819467391304348,1.43268369565217,3.55632119565217,0.948807142857143,0.950861413043478,0.952883152173913,38.1990053571429,63.9311251552795,87.4060574534161,9.76464347826087,7
201411,26,0,22.7759186335404,26.5170358695652,31.1612174689441,0.988813043478261,6.18925163043478,16.2391288043478,0.950479114906832,0.95242251552795,0.954265605590062,48.6330184782609,69.8214345496895,88.9982008540373,8.38529883540373,7
201412,26,0,22.488673757764,25.2721315217391,29.3679508540373,2.1165722826087,12.3614505434783,35.9571434782609,0.94956102484472,0.951324223602484,0.952964829192547,57.4921177795031,78.2820094720497,93.5154801242236,6.87927709627329,7
201413,26,0,22.5544665372671,25.911985947205,30.3378802018633,1.24411739130435,6.99843260869565,19.4255891304348,0.948760636645963,0.950679736024845,0.952425931677018,54.7383333850932,76.4539136645963,94.0621166925466,7.78341366459627,7
201414,26,0,22.8486170031056,25.4479415372671,29.364188431677,6.7514597826087,31.6744663043478,79.292039673913,0.948684083850932,0.950578260869565,0.95231700310559,62.5071347049689,81.0977576086957,94.2576791925466,6.51557142857143,7
201415,26,0,22.2562461180124,24.6036020962733,28.0764665372671,1.48322663043478,11.1322097826087,32.8151516304348,0.949636102484472,0.951534860248447,0.953257298136646,66.3618861801242,83.5024233695652,95.2483233695652,5.82022041925466,7
201416,26,0,21.8773548913043,24.8987688664596,28.8415197981366,0.6242875,5.45726739130435,16.58225,0.950712888198758,0.952569565217391,0.95421350931677,58.7320391304348,78.6126002329193,94.0754533385093,6.9641649068323,7
201417,26,0,21.7907319099379,24.913560015528,28.908825,0.615736413043478,4.38541630434783,11.2833173913043,0.950564906832298,0.952522903726708,0.954293711180124,56.9239834627329,77.0412649844721,93.8184542701864,7.11809309006211,7
201418,26,0,22.0263601708075,24.834277484472,28.6667127329193,0.534174456521739,5.70564891304348,14.8369847826087,0.950872593167702,0.952513354037267,0.954095574534162,58.6182305900621,77.7292930124224,92.540589984472,6.6403525621118,7
201419,26,0,22.0073406055901,25.1277547360248,29.2118525621118,0.805700543478261,4.97632119565217,14.3468380434783,0.950289673913043,0.952194798136646,0.953948913043478,55.3591382763975,76.6593852484472,93.7007899844721,7.20451195652174,7
201420,26,0,21.3090368012422,24.5006867236025,28.6413303571429,0.692780434782609,4.21367880434783,10.878402173913,0.950275465838509,0.952237965838509,0.95375201863354,55.5410648291926,76.7674732919255,93.1739051242236,7.33229355590062,7
201421,26,0,21.7985676242236,24.9731715838509,29.0124493012422,0.279182608695652,2.82957391304348,8.29214836956522,0.950601475155279,0.952247204968944,0.95403796583851,53.6939866459627,74.3764292701863,91.9001430124223,7.21388167701863,7
201422,26,0,21.6010754658385,24.1291955745342,27.5622014751553,5.75600543478261,20.2438788043478,48.9782228260869,0.953375776397516,0.954993478260869,0.956672437888199,62.7153309782609,79.8842646739131,92.9802934006211,5.96112600931677,7
201423,26,0,20.5160811335404,23.3600127329192,27.0610391304348,0.50231902173913,5.99669673913044,22.1711347826087,0.953921583850932,0.955552872670807,0.957156055900621,59.5038094720497,79.5824249223602,94.4530565217391,6.54495799689441,7
201424,26,0,20.4485770962733,22.219061568323,24.7011069099379,3.71102173913043,17.0908266304348,38.0234891304348,0.953428105590062,0.954840062111801,0.956162189440994,72.4291523291926,84.1752941770186,93.3104510869565,4.2525298136646,7
201425,26,0,20.185585636646,22.8690156055901,26.5686906055901,1.09509456521739,7.02523913043478,17.9001804347826,0.953023291925466,0.954560947204969,0.956230745341615,59.5222330745342,79.6704627329193,94.1630691770186,6.3831049689441,7
201426,26,0,19.6881804347826,22.3917709627329,26.037685636646,1.05331358695652,6.51916739130435,17.4624489130435,0.953406909937888,0.95482600931677,0.956154037267081,58.6350968167702,77.5493772515528,92.1884912267081,6.34950520186335,7
201427,26,0,19.8334858695652,22.4083729037267,25.9107233695652,0.677602717391304,6.11595923913043,16.3104315217391,0.95313501552795,0.954549068322981,0.955874611801242,60.1872456521739,78.4478687111801,92.0912508540373,6.0772375,7
201428,26,0,20.4235189440994,22.6608219720497,25.921711257764,0.919007065217391,10.6098836956522,29.2792739130435,0.953017391304348,0.95444751552795,0.955961102484472,66.8229074534161,82.9410347826087,94.4671133540373,5.4981923136646,7
201429,26,0,19.0180017080745,21.7633430900621,25.271635015528,0.850783152173913,6.79563315217391,18.2022097826087,0.95525450310559,0.956718711180124,0.958028105590062,59.7253314440994,78.1835462732919,92.7208921583851,6.25363330745342,7
201430,26,0,19.2041536490683,21.7884260869565,25.2020520962733,1.04995108695652,5.8109597826087,12.8310967391304,0.95402298136646,0.955486024844721,0.956916304347826,57.793063431677,75.9701610248447,90.0082528726708,5.99789844720497,7
201431,26,0,18.5247172360248,21.6052671583851,25.4964630434783,0.696820652173913,4.96982771739131,12.5082467391304,0.953691381987578,0.955042158385093,0.956661413043478,56.0658645186335,75.840285636646,91.4783704192547,6.97174580745342,7
201432,26,0,18.4719561335404,21.5611225931677,25.5278120341615,0.704323913043478,5.08519782608696,13.8250516304348,0.955365372670807,0.957098913043478,0.958711335403727,53.3738247670807,73.1409736801242,89.6924167701863,7.05585590062112,7
201433,26,0,18.1696316770186,21.3915537267081,25.5208054347826,0.262971739130435,3.30881521739131,9.01870217391305,0.954439208074534,0.956068090062112,0.95765551242236,53.8007819099379,73.8198324534162,90.5874047360248,7.35117375776398,7
